num__product_variation_count,num__total_items_sold,num__total_orders,num__year,num__month,num__day_of_week,num__avg_items_per_order,cat__Country_Austria,cat__Country_Belgium,cat__Country_Canada,cat__Country_Channel Islands,cat__Country_Cyprus,cat__Country_Denmark,cat__Country_EIRE,cat__Country_Finland,cat__Country_France,cat__Country_Germany,cat__Country_Hong Kong,cat__Country_Iceland,cat__Country_Israel,cat__Country_Italy,cat__Country_Japan,cat__Country_Netherlands,cat__Country_Norway,cat__Country_Other,cat__Country_Poland,cat__Country_Portugal,cat__Country_Singapore,cat__Country_Spain,cat__Country_Sweden,cat__Country_Switzerland,cat__Country_United Kingdom,cat__Country_Unspecified,target
-0.7556376608346452,-0.6257208905244704,-0.7172609266350096,0.24978623339432163,-1.737367313703194,-0.8176963349223229,0.0027862435531290667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.307296662976109
1.8677910186782187,1.8415669924625249,1.8198914120312308,0.24978623339432163,0.884149834718391,0.9050096723801302,0.27609347317084315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.757505993432227
1.8677910186782187,1.8415669924625249,1.8198914120312308,0.24978623339432163,0.884149834718391,-0.2434609991548385,-0.37936048435960107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.418721744270169
-0.5732602660022001,-0.6573933922316206,-0.7172609266350096,0.24978623339432163,0.5928701515604371,0.9050096723801302,-0.2887241933465423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.051453672921953
-0.7135505697194656,-0.6019665142441079,-0.7172609266350096,0.24978623339432163,0.30159046840248327,-0.2434609991548385,0.2214190712278826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36667670406138
-0.6574344482325595,-0.6806198934835307,-0.7172609266350096,0.24978623339432163,-0.8635282642293323,-0.8176963349223229,-0.5024985137396346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.862408837938621
-0.47505705340011434,-0.5048375090088475,-0.7172609266350096,0.24978623339432163,0.010310785244529358,-0.2434609991548385,1.1153844110535414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.579334541871405
1.8677910186782187,0.698189680834405,-0.7172609266350096,0.24978623339432163,0.884149834718391,-0.8176963349223229,2.0968028819491016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.361874162668443
1.8677910186782187,1.8415669924625249,1.8198914120312308,0.24978623339432163,0.010310785244529358,0.9050096723801302,-0.6934841214068399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.305452350321714
1.8677910186782187,1.8415669924625249,1.8198914120312308,0.24978623339432163,-1.737367313703194,-1.3919316706898073,-0.45510107603631766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.77786310319669
1.8677910186782187,1.8415669924625249,1.8198914120312308,0.24978623339432163,-0.8635282642293323,0.9050096723801302,-0.2932969060822234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.167314631184455
-0.6574344482325595,-0.7070136449061558,-0.7172609266350096,0.24978623339432163,-1.154807947387286,-1.3919316706898073,-0.7454238778226941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.853207721476128
-0.7696666912063718,-0.7244335208450884,-0.7172609266350096,0.24978623339432163,-0.5722485810713784,0.3307743366126458,-0.9057546181175133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.695515060237774
-0.4890860837718409,-0.5713497625938627,0.2976000088314865,-4.003423192752847,1.4667092010342988,0.3307743366126458,-0.7794334287943224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.824471491345383
-0.8959279645519107,-0.769302898263551,-0.7172609266350096,0.24978623339432163,1.4667092010342988,0.3307743366126458,-1.3187277370587145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11739483066779
-0.29267965856766925,-0.4694698821025298,0.2976000088314865,0.24978623339432163,0.010310785244529358,0.3307743366126458,-0.46686946034078586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.111397917479776
-0.9099569949236372,-0.27362824654665147,-0.7172609266350096,0.24978623339432163,0.30159046840248327,0.3307743366126458,2.0968028819491016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.418364935936212
0.10013319184067404,-0.3232484992211867,-0.20983045890176158,0.24978623339432163,0.010310785244529358,0.3307743366126458,0.6829772629856956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.497246046631597
0.07207513109722094,-0.35492100092833684,-0.7172609266350096,0.24978623339432163,1.4667092010342988,0.3307743366126458,2.0968028819491016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989464289908679
1.8677910186782187,1.8415669924625249,1.8198914120312308,0.24978623339432163,0.010310785244529358,0.3307743366126458,-0.15775271848233283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.323996269335693
-0.6153473571173798,-0.6832592686257932,-0.7172609266350096,0.24978623339432163,-0.5722485810713784,0.3307743366126458,-0.5267910501479406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.165753932204672
1.8677910186782187,1.8415669924625249,1.8198914120312308,0.24978623339432163,0.010310785244529358,-0.8176963349223229,-0.052492772629327215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.085637427927008
-0.9239860252953638,-0.7613847728367635,-0.7172609266350096,0.24978623339432163,-1.4460876305452401,-0.2434609991548385,-1.2458501278337966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.338597076746546
1.8677910186782187,1.8415669924625249,1.8198914120312308,-4.003423192752847,1.4667092010342988,0.9050096723801302,-0.13372431520799022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.90197761873805
-0.6574344482325595,-0.6932888941663907,-0.7172609266350096,0.24978623339432163,0.5928701515604371,-0.2434609991548385,-0.6191026884995032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909087867840531
-0.5452022052587471,-0.637862016178878,-0.20983045890176158,0.24978623339432163,0.30159046840248327,2.053480343915099,-0.7648579069493389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.272442950093143
-0.43296996228493473,-0.6257208905244704,-0.7172609266350096,0.24978623339432163,-0.28096889791342455,-0.8176963349223229,0.0027862435531290667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.411079078320566
-0.6013183267456532,-0.6478916417194756,-0.7172609266350096,0.24978623339432163,0.884149834718391,-0.8176963349223229,-0.20127106227664088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0778486440652895
-0.1243312941069507,-0.39767887823298953,0.2976000088314865,0.24978623339432163,0.884149834718391,-0.8176963349223229,-0.24661713023881204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.182557258014609
-0.7275796000911922,-0.24934599523783638,-0.7172609266350096,0.24978623339432163,0.884149834718391,0.9050096723801302,2.0968028819491016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.168866163607964
-0.16641838522213034,-0.3470028755015493,0.8050304765647346,0.24978623339432163,0.5928701515604371,-0.2434609991548385,-0.4235477704126403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989114043349957
0.02998803998204131,-0.1305741138360234,-0.20983045890176158,0.24978623339432163,0.884149834718391,0.3307743366126458,1.5696548418888627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47082794217625
1.8677910186782187,1.8415669924625249,1.8198914120312308,0.24978623339432163,0.884149834718391,-0.8176963349223229,0.24901809175843012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.541135765143276
-0.8398118430650046,-0.42987925496859214,-0.7172609266350096,0.24978623339432163,0.010310785244529358,0.3307743366126458,1.8052924450494303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.700608100752526
-0.4610280230283878,-0.6009107641872029,-0.7172609266350096,0.24978623339432163,-1.737367313703194,0.9050096723801302,0.23113608579120498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.441903020858877
1.8677910186782187,1.8415669924625249,1.8198914120312308,0.24978623339432163,-0.8635282642293323,0.3307743366126458,-0.322553799604035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.922440308990447
-0.6013183267456532,-0.6162191400123254,-0.20983045890176158,0.24978623339432163,0.5928701515604371,0.3307743366126458,-0.6652585076752845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.543235357805731
1.8677910186782187,1.8415669924625249,1.8198914120312308,0.24978623339432163,0.5928701515604371,0.9050096723801302,0.09545122788881244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.395195492378662
-0.3067086889393958,-0.4430761306799047,-0.7172609266350096,0.24978623339432163,1.175429517876345,-0.2434609991548385,1.6838297630079007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.890558254153616
-0.5031151141435675,-0.6901216439956758,-0.7172609266350096,0.24978623339432163,-1.4460876305452401,0.3307743366126458,-0.589951644809536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.426892906401526
0.43682992076211113,-0.14271523949043094,1.8198914120312308,0.24978623339432163,-0.8635282642293323,0.3307743366126458,-0.44257692393247994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.143607491829702
0.044017070353767854,-0.38553775257858197,-0.7172609266350096,0.24978623339432163,-1.737367313703194,0.3307743366126458,2.0968028819491016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.383778255552623
-0.5452022052587471,-0.5987992640733928,-0.7172609266350096,-4.003423192752847,1.4667092010342988,-0.8176963349223229,0.25057011491784975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.637651138804425
1.8677910186782187,1.8415669924625249,1.8198914120312308,0.24978623339432163,-1.4460876305452401,-1.3919316706898073,0.0528558602613596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.973289230184509
-0.5311731748870205,-0.4187938793710896,-0.20983045890176158,0.24978623339432163,-1.154807947387286,-0.2434609991548385,0.24328235399535794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.422516177093624
-0.5311731748870205,-0.641029266349593,-0.7172609266350096,0.24978623339432163,1.175429517876345,-0.2434609991548385,-0.13811046761504542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.345794243101376
-0.671463478604286,-0.6098846396708953,-0.7172609266350096,0.24978623339432163,0.5928701515604371,-0.8176963349223229,0.14854146200296475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.675040005790547
-0.23656353708076305,-0.34330775030238175,0.2976000088314865,0.24978623339432163,1.175429517876345,0.9050096723801302,-0.07980838023511115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.139906142389634
1.8677910186782187,1.8415669924625249,1.8198914120312308,0.24978623339432163,-1.154807947387286,0.9050096723801302,-0.308778457445314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.124755345715498
0.9278459837725402,-0.274156121575104,-0.20983045890176158,0.24978623339432163,1.175429517876345,0.3307743366126458,0.9088978515829409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7155115747487315
-0.8117537823215515,-0.7186268955321108,-0.7172609266350096,0.24978623339432163,-1.737367313703194,-1.3919316706898073,-0.8523110380192402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.908824027949571
